z_{reio} 	 sigma_8 	 n_{eff} 	 f_{UV} 	 F(z=3.0) 	 F(z=3.2) 	 F(z=3.4) 	 F(z=3.6) 	 F(z=3.8) 	 F(z=4.0) 	 F(z=4.2) 	 F(z=4.6) 	 F(z=5.0) 	 F(z=5.4) 	 T_0(z=3.0) 	 T_0(z=3.2) 	 T_0(z=3.4) 	 T_0(z=3.6) 	 T_0(z=3.8) 	 T_0(z=4.0) 	 T_0(z=4.2) 	 T_0(z=4.6) 	 T_0(z=5.0) 	 T_0(z=5.4) 	 slope(z=3.0) 	 slope(z=3.2) 	 slope(z=3.4) 	 slope(z=3.6) 	 slope(z=3.8) 	 slope(z=4.0) 	 slope(z=4.2) 	 slope(z=4.6) 	 slope(z=5.0) 	 slope(z=5.4) 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.4015698317 	 2.3069751747 	 2.0473989150 	 1.7284812865 	 1.4719936573 	 1.2623506116 	 1.0886451054 	 0.7563767358 	 0.4865380701 	 0.3036765681 	 0.1115316375 	 0.1106102608 	 0.1095269575 	 0.1082044605 	 0.1069937431 	 0.1063115657 	 0.1063438594 	 0.1094343296 	 0.1133974369 	 0.1153468064 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.4015698317 	 2.3069751747 	 2.0473989150 	 1.7284812865 	 1.4719936573 	 1.2623506116 	 1.0886451054 	 0.7563767358 	 0.4865380701 	 0.3036765681 	 0.1858860625 	 0.1843504347 	 0.1825449291 	 0.1803407675 	 0.1783229052 	 0.1771859429 	 0.1772397656 	 0.1823905493 	 0.1889957282 	 0.1922446773 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.4015698317 	 2.3069751747 	 2.0473989150 	 1.7284812865 	 1.4719936573 	 1.2623506116 	 1.0886451054 	 0.7563767358 	 0.4865380701 	 0.3036765681 	 0.2974177000 	 0.2949606955 	 0.2920718865 	 0.2885452279 	 0.2853166483 	 0.2834975086 	 0.2835836250 	 0.2918248789 	 0.3023931652 	 0.3075914837 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.4015698317 	 2.3069751747 	 2.0473989150 	 1.7284812865 	 1.4719936573 	 1.2623506116 	 1.0886451054 	 0.7563767358 	 0.4865380701 	 0.3036765681 	 0.8149249527 	 0.8146836397 	 0.8143999174 	 0.8140535492 	 0.8137364565 	 0.8135577910 	 0.8135662489 	 0.8143756578 	 0.8154136144 	 0.8159241636 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.4015698317 	 2.3069751747 	 2.0473989150 	 1.7284812865 	 1.4719936573 	 1.2623506116 	 1.0886451054 	 0.7563767358 	 0.4865380701 	 0.3036765681 	 0.8890090393 	 0.8887457888 	 0.8884362736 	 0.8880584173 	 0.8877124980 	 0.8875175902 	 0.8875268170 	 0.8884098085 	 0.8895421248 	 0.8900990875 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.4015698317 	 2.3069751747 	 2.0473989150 	 1.7284812865 	 1.4719936573 	 1.2623506116 	 1.0886451054 	 0.7563767358 	 0.4865380701 	 0.3036765681 	 0.9630931259 	 0.9628079379 	 0.9624726297 	 0.9620632854 	 0.9616885395 	 0.9614773894 	 0.9614873850 	 0.9624439592 	 0.9636706352 	 0.9642740115 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.4015698317 	 2.3069751747 	 2.0473989150 	 1.7284812865 	 1.4719936573 	 1.2623506116 	 1.0886451054 	 0.7563767358 	 0.4865380701 	 0.3036765681 	 1.0371772125 	 1.0368700869 	 1.0365089858 	 1.0360681535 	 1.0356645810 	 1.0354371886 	 1.0354479531 	 1.0364781099 	 1.0377991456 	 1.0384489355 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.0371772125 	 0.0368700869 	 0.0365089858 	 0.0360681535 	 0.0356645810 	 0.0354371886 	 0.0354479531 	 0.0364781099 	 0.0377991456 	 0.0384489355 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.1115316375 	 0.1106102608 	 0.1095269575 	 0.1082044605 	 0.1069937431 	 0.1063115657 	 0.1063438594 	 0.1094343296 	 0.1133974369 	 0.1153468064 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.1858860625 	 0.1843504347 	 0.1825449291 	 0.1803407675 	 0.1783229052 	 0.1771859429 	 0.1772397656 	 0.1823905493 	 0.1889957282 	 0.1922446773 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.2974177000 	 0.2949606955 	 0.2920718865 	 0.2885452279 	 0.2853166483 	 0.2834975086 	 0.2835836250 	 0.2918248789 	 0.3023931652 	 0.3075914837 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.8149249527 	 0.8146836397 	 0.8143999174 	 0.8140535492 	 0.8137364565 	 0.8135577910 	 0.8135662489 	 0.8143756578 	 0.8154136144 	 0.8159241636 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.8890090393 	 0.8887457888 	 0.8884362736 	 0.8880584173 	 0.8877124980 	 0.8875175902 	 0.8875268170 	 0.8884098085 	 0.8895421248 	 0.8900990875 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.9630931259 	 0.9628079379 	 0.9624726297 	 0.9620632854 	 0.9616885395 	 0.9614773894 	 0.9614873850 	 0.9624439592 	 0.9636706352 	 0.9642740115 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 1.0371772125 	 1.0368700869 	 1.0365089858 	 1.0360681535 	 1.0356645810 	 1.0354371886 	 1.0354479531 	 1.0364781099 	 1.0377991456 	 1.0384489355 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.0371772125 	 0.0368700869 	 0.0365089858 	 0.0360681535 	 0.0356645810 	 0.0354371886 	 0.0354479531 	 0.0364781099 	 0.0377991456 	 0.0384489355 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.1115316375 	 0.1106102608 	 0.1095269575 	 0.1082044605 	 0.1069937431 	 0.1063115657 	 0.1063438594 	 0.1094343296 	 0.1133974369 	 0.1153468064 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.1858860625 	 0.1843504347 	 0.1825449291 	 0.1803407675 	 0.1783229052 	 0.1771859429 	 0.1772397656 	 0.1823905493 	 0.1889957282 	 0.1922446773 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.2974177000 	 0.2949606955 	 0.2920718865 	 0.2885452279 	 0.2853166483 	 0.2834975086 	 0.2835836250 	 0.2918248789 	 0.3023931652 	 0.3075914837 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.8149249527 	 0.8146836397 	 0.8143999174 	 0.8140535492 	 0.8137364565 	 0.8135577910 	 0.8135662489 	 0.8143756578 	 0.8154136144 	 0.8159241636 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.8890090393 	 0.8887457888 	 0.8884362736 	 0.8880584173 	 0.8877124980 	 0.8875175902 	 0.8875268170 	 0.8884098085 	 0.8895421248 	 0.8900990875 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.9630931259 	 0.9628079379 	 0.9624726297 	 0.9620632854 	 0.9616885395 	 0.9614773894 	 0.9614873850 	 0.9624439592 	 0.9636706352 	 0.9642740115 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 1.0371772125 	 1.0368700869 	 1.0365089858 	 1.0360681535 	 1.0356645810 	 1.0354371886 	 1.0354479531 	 1.0364781099 	 1.0377991456 	 1.0384489355 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.0371772125 	 0.0368700869 	 0.0365089858 	 0.0360681535 	 0.0356645810 	 0.0354371886 	 0.0354479531 	 0.0364781099 	 0.0377991456 	 0.0384489355 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.1115316375 	 0.1106102608 	 0.1095269575 	 0.1082044605 	 0.1069937431 	 0.1063115657 	 0.1063438594 	 0.1094343296 	 0.1133974369 	 0.1153468064 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.1858860625 	 0.1843504347 	 0.1825449291 	 0.1803407675 	 0.1783229052 	 0.1771859429 	 0.1772397656 	 0.1823905493 	 0.1889957282 	 0.1922446773 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.2974177000 	 0.2949606955 	 0.2920718865 	 0.2885452279 	 0.2853166483 	 0.2834975086 	 0.2835836250 	 0.2918248789 	 0.3023931652 	 0.3075914837 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.8149249527 	 0.8146836397 	 0.8143999174 	 0.8140535492 	 0.8137364565 	 0.8135577910 	 0.8135662489 	 0.8143756578 	 0.8154136144 	 0.8159241636 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.8890090393 	 0.8887457888 	 0.8884362736 	 0.8880584173 	 0.8877124980 	 0.8875175902 	 0.8875268170 	 0.8884098085 	 0.8895421248 	 0.8900990875 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.9630931259 	 0.9628079379 	 0.9624726297 	 0.9620632854 	 0.9616885395 	 0.9614773894 	 0.9614873850 	 0.9624439592 	 0.9636706352 	 0.9642740115 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 1.0371772125 	 1.0368700869 	 1.0365089858 	 1.0360681535 	 1.0356645810 	 1.0354371886 	 1.0354479531 	 1.0364781099 	 1.0377991456 	 1.0384489355 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.0371772125 	 0.0368700869 	 0.0365089858 	 0.0360681535 	 0.0356645810 	 0.0354371886 	 0.0354479531 	 0.0364781099 	 0.0377991456 	 0.0384489355 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.1115316375 	 0.1106102608 	 0.1095269575 	 0.1082044605 	 0.1069937431 	 0.1063115657 	 0.1063438594 	 0.1094343296 	 0.1133974369 	 0.1153468064 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.1858860625 	 0.1843504347 	 0.1825449291 	 0.1803407675 	 0.1783229052 	 0.1771859429 	 0.1772397656 	 0.1823905493 	 0.1889957282 	 0.1922446773 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.2974177000 	 0.2949606955 	 0.2920718865 	 0.2885452279 	 0.2853166483 	 0.2834975086 	 0.2835836250 	 0.2918248789 	 0.3023931652 	 0.3075914837 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.8149249527 	 0.8146836397 	 0.8143999174 	 0.8140535492 	 0.8137364565 	 0.8135577910 	 0.8135662489 	 0.8143756578 	 0.8154136144 	 0.8159241636 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.8890090393 	 0.8887457888 	 0.8884362736 	 0.8880584173 	 0.8877124980 	 0.8875175902 	 0.8875268170 	 0.8884098085 	 0.8895421248 	 0.8900990875 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.9630931259 	 0.9628079379 	 0.9624726297 	 0.9620632854 	 0.9616885395 	 0.9614773894 	 0.9614873850 	 0.9624439592 	 0.9636706352 	 0.9642740115 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 1.0371772125 	 1.0368700869 	 1.0365089858 	 1.0360681535 	 1.0356645810 	 1.0354371886 	 1.0354479531 	 1.0364781099 	 1.0377991456 	 1.0384489355 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.0371772125 	 0.0368700869 	 0.0365089858 	 0.0360681535 	 0.0356645810 	 0.0354371886 	 0.0354479531 	 0.0364781099 	 0.0377991456 	 0.0384489355 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.1115316375 	 0.1106102608 	 0.1095269575 	 0.1082044605 	 0.1069937431 	 0.1063115657 	 0.1063438594 	 0.1094343296 	 0.1133974369 	 0.1153468064 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.1858860625 	 0.1843504347 	 0.1825449291 	 0.1803407675 	 0.1783229052 	 0.1771859429 	 0.1772397656 	 0.1823905493 	 0.1889957282 	 0.1922446773 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.2974177000 	 0.2949606955 	 0.2920718865 	 0.2885452279 	 0.2853166483 	 0.2834975086 	 0.2835836250 	 0.2918248789 	 0.3023931652 	 0.3075914837 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.8149249527 	 0.8146836397 	 0.8143999174 	 0.8140535492 	 0.8137364565 	 0.8135577910 	 0.8135662489 	 0.8143756578 	 0.8154136144 	 0.8159241636 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
